Arguments,Description,Parameter,Constants,Supported,Type,Ixia Version,Spirent Version,Return Values,Example
communities,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Specifies the COMMUNITIES path attribute, which is an optional transitive attribute of variable length. All routes with this attribute belong to the communities listed in the attribute. This is a list of numbers. Valid for route type: unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri), mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Specifies the COMMUNITIES path attribute, which is an optional transitive attribute of variable length. All routes with this attribute belong to the communities listed in the attribute. This is a list of numbers.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",NUMERIC,,"IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
communities_as_number,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

Communities AS #

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",NUMERIC,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
communities_last_two_octets,"upported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

Last Two Octets

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",NUMERIC,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
communities_type,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

Type

Valid options are:

noexport
 

No export

noadvertised
 

No advertised

noexport_subconfed
 

No export subconfed

manual
 

Manual AS number

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",opt,"no_export no_advertised,no_export_subconfed,manual",IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ext_communities,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Specifies the EXTENDED COMMUNITIES path attribute, which is a transitive optional BGP attribute. All routes with the EXTENDED COMMUNITIES attribute belong to the communities listed in the attribute.This is a list of numbers separated by comma char """""""","""""""" as follows:

The first number is the value of the low-order type byte.

Possible values:

0 - (default)
2 - Route target community
3 - Route origin community
4 - Link bandwidth community

The second number is the value of the high-order type byte.
Possible values:
128 - IANA bit: This bit may be or'd with any other values.
0 indicates that this is an IANA assignable type using First Come First Serve policy.
1 indicates that this is an IANA assignable type using the IETF Consensus policy.
64 - Transitive bit: This bit may be ordered with any other values.
0 indicates that the community is transitive across ASes and
1 indicates that it is non-transitive.
0 - Two-octet AS specific (default): Value holds a two-octet global ASN followed by a four-bytes local admin value.
1 - IPv4 address specific: Value holds a four-octet IP address followed by a two-bytes local administrator value.
2 - Four-octet AS specific: Value holds a four-octet global ASN followed by a two-bytes local admin value.
3 - Generic: Value holds six-octets.

The third number is the value associated with the extended community. (default = {00 00 00 00 00 00})
Example value: {2,128,03 22 00 00 00 00}. Valid for route type: unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri), mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Specifies the EXTENDED COMMUNITIES path attribute, which is a transitive optional BGP attribute. All routes with the EXTENDED COMMUNITIES attribute belong to the communities listed in the attribute. This is a list of numbers separated by comma char """""""","""""""" as follows: The first number is the value of the low-order type byte. Possible values: 0 - (default) 2 - Route target community 3 - Route origin community 4 - Link bandwidth community The second number is the value of the high-order type byte. Possible values: 128 - IANA bit: This bit may be or'd with any other values. 0 indicates that this is an IANA assignable type using First Come First Serve policy. 1 indicates that this is an IANA assignable type using the IETF Consensus policy. 64 - Transitive bit: This bit may be or'd with any other values. 0 indicates that the community is transitive across ASes and 1 indicates that it is non-transitive. 0 - Two-octet AS specific (default): Value holds a two-octet global ASN followed by a four-bytes local admin value. 1 - IPv4 address specific: Value holds a four-octet IP address followed by a two-bytes local administrator value. 2 - Four-octet AS specific: Value holds a four-octet global ASN followed by a two-bytes local admin value. 3 - Generic: Value holds six-octets. The third number is the value associated with the extended community. (default = {00 00 00 00 00 00}) Example value: {2,128,03 22 00 00 00 00}.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",STRING,,"IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ext_communities_as_two_bytes,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

AS 2-Bytes

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",NUMERIC,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ext_communities_as_four_bytes,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

AS 4-Bytes

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",NUMERIC,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ext_communities_assigned_two_bytes,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

Assigned Number(2 Octets)

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",NUMERIC,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ext_communities_assigned_four_bytes,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

Assigned Number(4 Octets)

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",NUMERIC,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ext_communities_ip,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

IP

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",IP,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ext_communities_opaque_data,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

Opaque Data

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",ANY,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ext_communities_type,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

Type

Valid options are:

administratoras2octet
 

Admin AS number 2 octet

administratorip
 

Admin IP address

administratoras4octet
 

Admin AS number 4 octet

opaque
 

Opaque data

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",opt,"admin_as_two_octet,admin_ip,admin_as_four_octet,opaque",IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ext_communities_subtype,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

SubType

Valid options are:

routetarget
 

Route target

origin
 

Origin

extendedbandwidth
 

Extended bandwidth

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",opt,"route_target,origin,extended_bandwidth",IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
as_path,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Specifies the AS_PATH path attribute, which is a mandatory attribute composed of a sequence of AS path segments.Format: :{as_set|as_seq|as_confed_set|as_confed_seq}:<x,x,x,x>Example:as_set:1,2,3,4as_set - specifies an unordered set of autonomous systems though which a route in the UPDATE message has traversed.as_seq - specifies an ordered set of autonomous systems through which a route in the UPDATE message has traversed.as_confed_set - specifies an unordered set of autonomous systems in the local confederation that the UPDATE message has traversed.as_confed_seq - specifies an ordered set of autonomous systems in the local confederation that the UPDATE message has traversed.DEFAULT = as_set:, where is the AS of the router which advertises this route. Valid for route type: unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri), mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Specifies the AS_PATH path attribute, which is a mandatory attribute composed of a sequence of AS path segments. Format: : {as_set|as_seq|as_confed_set|as_confed_seq}:<x,x,x,x>. Example: as_set:1,2,3,4 as_set - specifies an unordered set of autonomous systems though which a route in the UPDATE message has traversed. as_seq - specifies an ordered set of autonomous systems through which a route in the UPDATE message has traversed. as_confed_set - specifies an unordered set of autonomous systems in the local confederation that the UPDATE message has traversed. as_confed_seq - specifies an ordered set of autonomous systems in the local confederation that the UPDATE message has traversed. DEFAULT = as_set:, where is the AS of the router which advertises this route.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",path,,"IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
as_path_segment_type,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

Specifies the segment type for the AS_PATH attribute. This may be a list of values with equal length to the as_path parameter list.

Valid options are:

as_set
 

AS-SET

as_seq
 

AS-SEQ

as_confed_set
 

AS-SET-CONFEDERATION

as_confed_seq
 

AS-SEQ-CONFEDERATION

DEFAULT
 

as_set

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",opt,"as_set as_seq,as_confed_set,as_confed_seq",IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
as_path_segment_numbers,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

A list of lists of AS_PATH segment numbers. The outer list length needs to match as_path_segment_type list length.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",ANY,ANY,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
cluster_list,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Specifies the CLUSTER_LIST path attribute, which is an optional, non-transitive BGP attribute. It is a sequence of CLUSTER_ID values representing the reflection path through which the route has passed. Valid for route type: unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri), mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Specifies the CLUSTER_LIST path attribute, which is an optional, non-transitive BGP attribute. It is a sequence of CLUSTER_ID values representing the reflection path through which the route has passed.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",STRING,,"IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
vpls,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

This BGP/BGP+ router/peer supports BGP/BGP+ VPLS per the Kompella draft.This will enable the L2 Sites.Does not take priority over other flags that enable L3 sites. The priority of the flags is the following VPN (L3 Sites), VPLS (L2 Sites), MPLS, Unicast/Multicast.

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

(deprecated) This BGP/BGP+ router/peer supports BGP/BGP+ VPLS per the Kompella draft. This will enable the L2 Sites. Does not take priority over other flags that enable L3 sites and AD VPLS. The priority of the flags is the following VPN (L3 Sites), AD VPLS (L2 VPN), VPLS (L2 Sites), MPLS, Unicast/Multicast.

DEFAULT
 None",FLAG,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
vpls_nlri,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

This BGP/BGP+ router/peer supports BGP/BGP+ VPLS per the Kompella draft. This will enable the L2 Sites. Does not take priority over other flags that enable L3 sites and AD VPLS. The priority of the flags is the following VPN (L3 Sites), AD VPLS (L2 VPN), VPLS (L2 Sites), MPLS, Unicast/Multicast.

DEFAULT
 None",FLAG,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
rd_admin_value,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Starting value of the administrator field of the route distinguisher.Valid for route type: vpn (ipv4/6_mpls_vpn_nlri), vpls (vpls).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Starting value of the administrator field of the route distinguisher.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri or vpls_nlri' | value= '1' |",IP | NUMERIC,,"IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
rd_admin_value_step,"Supported platforms  Details

IxNetwork
 

DESCRIPTION
 

Inner increment value to step the base route distinguisher administrator field. Valid for route type: vpn (ipv4/6_mpls_vpn_nlri). Valid only for IxTclNetwork.

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Inner increment value to step the base route distinguisher administrator field.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri' | value= '1' |",IP | NUMERIC,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
rd_admin_step,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Increment value to step the base route distinguisher administrator field.Valid for route type: vpn (ipv4/6_mpls_vpn_nlri), vpls (vpls).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Increment value to step the base route distinguisher administrator field. Not supported reason: legacy item

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri or vpls_nlri' | value= '1' |",IP | NUMERIC,,"IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
rd_assign_value,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Starting value of the assigned number field of the route distinguisher.Valid for route type: vpn (ipv4/6_mpls_vpn_nlri), vpls (vpls).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Starting value of the assigned number field of the route distinguisher.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri or vpls_nlri' | value= '1' |",NUMERIC,,"IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
rd_assign_value_step,"Supported platforms  Details

IxNetwork
 

DESCRIPTION
 

Inner increment value to step the base route distinguisher assigned number field if -target_count is greater than 1. Valid for route type: vpn (ipv4/6_mpls_vpn_nlri). Valid only for IxTclNetwork.

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Inner increment value to step the base route distinguisher assigned number field if -target_count is greater than 1.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri' | value= '1' |",NUMERIC,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
rd_assign_step,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Increment value to step the base route distinguisher assigned number field.Valid for route type: vpn (ipv4/6_mpls_vpn_nlri), vpls (vpls).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Increment value to step the base route distinguisher assigned number field. Not supported reason: legacy item

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri or vpls_nlri' | value= '1' |",NUMERIC,,"IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
control_word_enable,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

Enable Control Word

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'vpls_nlri' | value= '1' |",BOOL,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
seq_delivery_enable,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

Enable Sequenced Delivery

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'vpls_nlri' | value= '1' |",BOOL,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
mtu,"Supported platforms  Details
RANGE 0  65535
IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Maximum transmit unit. Has to be in concordance with the DUT settings. Valid for route type: VPLS (vpls flag enabled).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Maximum transmit unit. Has to be in concordance with the DUT settings.

DEFAULT
 

1500

DEPENDENCIES
 

Valid in combination with parameter(s)
'vpls_nlri' | value= '1' |",NUMERIC,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
site_id,"Supported platforms  Details
RANGE 0  65535
IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

The current L2 site identifier. Valid for route type: vpls (vpls).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

The current L2 site identifier.

DEFAULT
 

0

DEPENDENCIES
 

Valid in combination with parameter(s)
'vpls_nlri' | value= '1' |",NUMERIC,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
site_id_step,"Supported platforms  Details
RANGE 0  65535
IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Increment for the L2 site identifier.Valid for route type: vpls (vpls).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Increment for the L2 site identifier.

DEFAULT
 

0

DEPENDENCIES
 

Valid in combination with parameter(s)
'vpls_nlri' | value= '1' |",NUMERIC,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
target,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

AS number or IP address list based on the -target_type list.Valid for route type: vpn (ipv4/6_mpls_vpn_nlri), vpls (vpls).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

AS number or IP address list based on the -target_type list.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri or vpls_nlri' | value= '1' |",IP | NUMERIC,,"IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
target_inner_step,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Increment value to step the base target field when -target_count is greater than 1. Valid for route type: vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Increment value to step the base target field when -target_count is greater than 1.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri' | value= '1' |",IP | NUMERIC,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
target_step,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Increment value to step the base target field.Valid for route type: vpn (ipv4/6_mpls_vpn_nlri), vpls (vpls).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Increment value to step the base target field.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri or vpls_nlri' | value= '1' |",IP | NUMERIC,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
target_assign,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

The assigned number subfield of the value field of the target. It is a number from a numbering space which is maintained by the enterprise administers for a given IP address or ASN space. It is the local part of the target.Valid for route type: vpn (ipv4/6_mpls_vpn_nlri), vpls (vpls).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

The assigned number subfield of the value field of the target. It is a number from a numbering space which is maintained by the enterprise administers for a given IP address or ASN space. It is the local part of the target.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri or vpls_nlri' | value= '1' |",NUMERIC,,"IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
target_assign_inner_step,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Increment value to step the base target assigned number field when -target_count is greater than 1. Valid for route type: vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Increment value to step the base target assigned number field when -target_count is greater than 1.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri' | value= '1' |",NUMERIC,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
target_assign_step,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Increment value to step the base target assigned number field.Valid for route type: vpn (ipv4/6_mpls_vpn_nlri), vpls (vpls).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Increment value to step the base target assigned number field.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri or vpls_nlri' | value= '1' |",NUMERIC,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
rd_type,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Route distinguisher type. The meaning of the indexes is:0 - AS ; 1 - IP ; 2 - 4 byte AS.Valid for route type: vpn (ipv4/6_mpls_vpn_nlri), vpls (vpls).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Route distinguisher type.

Valid options are:

0
 

2 byte AS route distinguisher type

1
 

IP route distinguisher type

2
 

4 byte AS route distinguisher type

DEFAULT
 

0

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri or vpls_nlri' | value= '1' |",opt,"0,1,2","IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
target_type,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

List of the target type.Valid for route type: vpn (ipv4/6_mpls_vpn_nlri), vpls (vpls).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

List of the target type.

Valid options are:

as
 

AS target type

ip
 

IP target type

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_mpls_vpn_nlri or vpls_nlri' | value= '1' |",opt,"as,ip","IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
vpn_name,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

VPN Name

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'vpls_nlri' | value= '1' |",ALPHA,ALPHA,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
advertise_label_block,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

Advertise Label Block

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'vpls_nlri' | value= '1' |",BOOL,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
num_labels,"Supported platforms  Details
RANGE 1  65535
IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Specifies the number of labels to be created for the current label block. Valid for route type: vpls (vpls).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Specifies the number of labels to be created for the current label block.

DEFAULT
 

1

DEPENDENCIES
 

Valid in combination with parameter(s)
'vpls_nlri' | value= '1' |",NUMERIC,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
