Arguments,Description,Parameter,Constants,Supported,Type,Ixia Version,Spirent Version,Return Values,Example
ipv6_pseudo_zero_number_count,"Numeric value which configures the number of times the
ipv6_pseudo_zero_number is incremeneted or decremented when
ipv6_pseudo_zero_number_mode is incr or decr.
DEFAULT
	
1
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_pseudo_zero_number_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with ipv6_pseudo_zero_number_step
and ipv6_pseudo_zero_number_count.
decr
	
the value is decremented as specified with ipv6_pseudo_zero_number_step
and ipv6_pseudo_zero_number_count.
list
	
Parameter -ipv6_pseudo_zero_number contains a list of values. Each
packet will use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_pseudo_zero_number_step,"Step value used to modify ipv6_pseudo_zero_number when
ipv6_pseudo_zero_number_mode is incr or decr.
DEFAULT
	
0x1
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",any,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_pseudo_zero_number_tracking,"Not defined
Valid options are:
0
	
disable tracking by ipv6_pseudo_zero_number
1
	
enable tracking by ipv6_pseudo_zero_number
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_routing_node_list,"This is only for '-ipv6_extension_header routing'. A list of 128-bit
IPv6 addresses.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos' |",ipv6,,IxOS/IxNetwork-FT,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_routing_res,"This is only for '-ipv6_extension_header routing'. A 32-bit reserved field.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",any,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_routing_res_count,"Numeric value which configures the number of times the ipv6_routing_res
is incremeneted or decremented when ipv6_routing_res_mode is incr or decr.
DEFAULT
	
1
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_routing_res_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with ipv6_routing_res_step and
ipv6_routing_res_count.
decr
	
the value is decremented as specified with ipv6_routing_res_step and
ipv6_routing_res_count.
list
	
Parameter -ipv6_routing_res contains a list of values. Each packet will
use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_routing_res_step,"Step value used to modify ipv6_routing_res when ipv6_routing_res_mode is
incr or decr.
DEFAULT
	
1
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",any,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_routing_res_tracking,"Not defined
Valid options are:
0
	
disable tracking by ipv6_routing_res
1
	
enable tracking by ipv6_routing_res
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_routing_type,"This is only for '-ipv6_extension_header routing'. Configure routing
type (range 0-255) for 'routing' extension header.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",range,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_routing_type_count,"Numeric value which configures the number of times the ipv6_routing_type
is incremeneted or decremented when ipv6_routing_type_mode is incr or decr.
DEFAULT
	
1
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_routing_type_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with ipv6_routing_type_step and
ipv6_routing_type_count.
decr
	
the value is decremented as specified with ipv6_routing_type_step and
ipv6_routing_type_count.
list
	
Parameter -ipv6_routing_type contains a list of values. Each packet will
use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_routing_type_step,"Step value used to modify ipv6_routing_type when ipv6_routing_type_mode
is incr or decr.
DEFAULT
	
1
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",range,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_routing_type_tracking,"Not defined
Valid options are:
0
	
disable tracking by ipv6_routing_type
1
	
enable tracking by ipv6_routing_type
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_src_addr,Source IPv6 address of the packet.,ipv6,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,-ipv6_src_addr ff00::1
ipv6_src_count,Number of source IP address when option ""ipv6_src_mode"" is set to increment or decrement. When traffic_generator is ixos the maximum value is 4294967295. When traffic_generator is ixnetwork_540 the maximum value is 2147483647.,range,,IxNetwork,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_src_mask,"This parameter is ignored with traffic_generator ixnetwork_540.
Incrementing and decrementing can be done with any step value with
traffic_generator ixnetwork_540.Specify IPv6 mask to be used for
ipv6_src_addr to increment. Default value is minimum value specified in
ipv6_src_mode (it depends on address type and increment
mode).ipv6_src_mode specifies how and if the ipv6_src_addr is
incremented.The ipv6_src_mode depends on the IPv6 address type specified
with ipv6_src_addr parameter.Each ipv6_src_mode allows a mask from a
Mask range to be configured.The mask is configured using the
ipv6_src_mask attributeThe step used for incrementing or decrementing is
configued using the ipv6_src_step attribute which has the form of an
IPv6 address.The ipv6_src_mask attribute specifies which part of the
ipv6_src_step address is used for incrementing as follows:Mask range
4-4, incr_global_top_level decr_global_top_level: xxxx::0Mask range
24-24, incr_global_next_level decr_global_next_level: 0:0xx:xxxx::0Mask
range 48-48, incr_global_site_level decr_global_site_level
incr_local_site_subnet decr_local_site_subnet: 0:0:0:xxxx::0Mask range
96-96, incr_mcast_group decr_mcast_group: 0::xxxx:xxxxMask range 96-128,
incr_host decr_host incr_intf_id decr_intf_id: 0::xxxx:xxxx (when mask
is 96)Mask range 96-128, incr_host decr_host incr_intf_id decr_intf_id:
0::xxxx (when mask is 112)Mask range 0-128, incr_network decr_network:
0::xxxx:xxxx:0:0 (when mask is 96)Mask range 0-128, incr_network
decr_network: 0::xxxx:xxxx:0 (when mask is 112)HEX values marked with
'x' in the format above are the ipv6_src_step HEX values that are used
for increment or decrement; HEX values marked with '0' are ignored.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos' |",range,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_src_mode,"The following is valid only for traffic_generator ixnetwork_540:
Valid options are:
increment
decrement
fixed
list
For backwards compatibility all modes starting with 'incr' will be configured as increment and all modes starting with 'decr' will be configured as decrement. Incrementing and decrementing depends only on ipv6_src_step and ipv6_src_count.
The following is valid only for traffic_generator ixos:
Source IP address mode.
ipv6_src_mode specifies how and if the ipv6_src_addr is incremented.
The ipv6_src_mode depends on the IPv6 address type specified with ipv6_src_addr parameter.
Each ipv6_src_mode allows a mask from a Mask range to be configured.
The mask is configured using the ipv6_src_mask attribute
The step used for incrementing or decrementing is configued using the ipv6_src_step attribute which has the form of an IPv6 address.
The ipv6_src_mask attribute specifies which part of the ipv6_src_step address is used for incrementing as follows:
Mask range 4-4, incr_global_top_level decr_global_top_level: xxxx::0
Mask range 24-24, incr_global_next_level decr_global_next_level: 0:0xx:xxxx::0
Mask range 48-48, incr_global_site_level decr_global_site_level incr_local_site_subnet decr_local_site_subnet: 0:0:0:xxxx::0
Mask range 96-96, incr_mcast_group decr_mcast_group: 0::xxxx:xxxx
Mask range 96-128, incr_host decr_host incr_intf_id decr_intf_id: 0::xxxx:xxxx (when mask is 96)
Mask range 96-128, incr_host decr_host incr_intf_id decr_intf_id: 0::xxxx (when mask is 112)
Mask range 0-128, incr_network decr_network: 0::xxxx:xxxx:0:0 (when mask is 96)
Mask range 0-128, incr_network decr_network: 0::xxxx:xxxx:0 (when mask is 112)
HEX values marked with 'x' in the format above are the ipv6_src_step HEX values that are used for increment or decrement; HEX values marked with '0' are ignored.
Valid options are:
type
User Defined
address
Mask range 0-128
value
Mask range 0-128
Reserved
Allocation
Addresses
ID
Mask range 96-128",opt,"fixed,increment,decrement,list,random,incr_host,decr_host,incr_network,decr_network,incr_intf_id,decr_intf_id,incr_global_top_level,decr_global_top_level,incr_global_next_level,decr_global_next_level,incr_global_site_level,decr_global_site_level,incr_local_site_subnet,decr_local_site_subnet,incr_mcast_group,decr_mcast_group",IxNetwork,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_src_step,"Step size of the source IP address. ipv6_src_mode specifies how and if the ipv6_src_addr is incremented.
The following is valid only for traffic_generator ixnetwork_540:
Any IPv6 step is accepted. Incrementing and decrementing depends only on ipv6_src_step and ipv6_src_count.
The following is valid only for traffic_generator ixos:
The ipv6_src_mode depends on the IPv6 address type specified with ipv6_src_addr parameter.
Each ipv6_src_mode allows a mask from a Mask range to be configured. The mask is configured using the ipv6_src_mask attribute.
The step used for incrementing or decrementing is configued using the ipv6_src_step attribute which has the form of an IPv6 address.
The ipv6_src_mask attribute specifies which part of the ipv6_src_step address is used for incrementing as follows:Mask range 4-4, incr_global_top_level decr_global_top_level: xxxx::0Mask range 24-24, incr_global_next_level decr_global_next_level: 0:0xx:xxxx::0Mask range 48-48, incr_global_site_level decr_global_site_level incr_local_site_subnet decr_local_site_subnet: 0:0:0:xxxx::0Mask range 96-96, incr_mcast_group decr_mcast_group: 0::xxxx:xxxxMask range 96-128, incr_host decr_host incr_intf_id decr_intf_id: 0::xxxx:xxxx (when mask is 96)Mask range 96-128, incr_host decr_host incr_intf_id decr_intf_id: 0::xxxx (when mask is 112)Mask range 0-128, incr_network decr_network: 0::xxxx:xxxx:0:0 (when mask is 96)Mask range 0-128, incr_network decr_network: 0::xxxx:xxxx:0 (when mask is 112)HEX values marked with 'x' in the format above are the ipv6_src_step HEX values that are used for increment or decrement; HEX values marked with '0' are ignored.",ipv6,,IxNetwork,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_src_tracking,"Not defined
Valid options are:
0
	
disable tracking by ipv6_src_addr.
1
	
enable tracking by ipv6_src_addr.
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_traffic_class,Traffic class value of the IPv6 stream.,traffic_class,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,""-ipv6_traffic_class 4 ""
ipv6_traffic_class_count,"Numeric value which configures the number of times the
ipv6_traffic_class is incremeneted or decremented when
ipv6_traffic_class_mode is incr or decr.
DEFAULT
	
1
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_traffic_class_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with ipv6_traffic_class_step and
ipv6_traffic_class_count.
decr
	
the value is decremented as specified with ipv6_traffic_class_step and
ipv6_traffic_class_count.
list
	
Parameter -ipv6_traffic_class contains a list of values. Each packet
will use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_traffic_class_step,"Step value used to modify ipv6_traffic_class when
ipv6_traffic_class_mode is incr or decr.
DEFAULT
	
1
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",range,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ipv6_traffic_class_tracking,"Not defined
Valid options are:
0
	
disable tracking by ipv6_traffic_class
1
	
enable tracking by ipv6_traffic_class
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl,"Whether to enable ISL on the stream. You can then configure ISL with
options 'isl_frame_type', 'isl_vlan_id', 'isl_user_priority',
'isl_bpdu', and 'isl_index'. Valid only for traffic_generator ixos and
ixnetwork_540. 0 - Disable ISL.1 - Enable ISL.
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_bpdu,"Whether to enable encapsulation of all Bridge Protocol Data Units by the
ISL packet. Valid only for traffic_generator ixos and ixnetwork_540.
Valid options are:
0
	
Disabled
1
	
Enabled
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_bpdu_count,"Numeric value which configures the number of times the isl_bpdu is
incremeneted or decremented when isl_bpdu_mode is incr or decr.
DEFAULT
	
1
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_bpdu_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with isl_bpdu_step and isl_bpdu_count.
decr
	
the value is decremented as specified with isl_bpdu_step and isl_bpdu_count.
list
	
Parameter -isl_bpdu contains a list of values. Each packet will use one
of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_bpdu_step,"Step value used to modify isl_bpdu when isl_bpdu_mode is incr or decr.
DEFAULT
	
1
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_bpdu_tracking,"Not defined
Valid options are:
0
	
disable tracking by isl_bpdu
1
	
enable tracking by isl_bpdu
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_frame_type,"Valid only for traffic_generator ixos and ixnetwork_540.Type of frame
that is encapsulated. Valid options are:ethernet (default)atmfdditoken_ring
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",opt,"ethernet,atm,token_ring,fddi","IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_frame_type_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
list
	
Parameter -isl_frame_type contains a list of values. Each packet will
use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"fixed,list",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_frame_type_tracking,"Not defined
Valid options are:
0
	
disable tracking by isl_frame_type
1
	
enable tracking by isl_frame_type
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_index,"Value of the selected register.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_index_count,"Numeric value which configures the number of times the isl_index is
incremeneted or decremented when isl_index_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_index_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with isl_index_step and
isl_index_count.
decr
	
the value is decremented as specified with isl_index_step and
isl_index_count.
list
	
Parameter -isl_index contains a list of values. Each packet will use one
of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"DEFAULT,incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_index_step,"Step value used to modify isl_index when isl_index_mode is incr
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_index_tracking,"Not defined
Valid options are:
0
	
disable tracking by isl_index
1
	
enable tracking by isl_index
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_mac_dst,"Mac address used to configure the destination mac address from the ISL
header. This is not a real MAC Address, this is actually a 40 bits
hex.(DEFAULT 00.00.00.00.00)
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",any,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_mac_dst_count,"Numeric value which configures the number of times the isl_mac_dst is
incremeneted or decremented when isl_mac_dst_mode is incr or decr.
DEFAULT
	
1
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_mac_dst_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with isl_mac_dst_step and
isl_mac_dst_count.
decr
	
the value is decremented as specified with isl_mac_dst_step and
isl_mac_dst_count.
list
	
Parameter -isl_mac_dst contains a list of values. Each packet will use
one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_mac_dst_step,"Mac address step value used to modify isl_mac_dst when isl_mac_dst_mode
is incr or decr. This is not actually a mac address, this is a 40 bits hex.
DEFAULT
	
0000.0000.0001
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",any,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_mac_dst_tracking,"Not defined
Valid options are:
0
	
disable tracking by isl_mac_dst
1
	
enable tracking by isl_mac_dst
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_mac_src_high,"Hex value used to configure the high 24 bits of the source mac address
from the Cisco ISL header.(DEFAULT 0x000000)
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",hex,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_mac_src_high_count,"Numeric value which configures the number of times the isl_mac_src_high
is incremeneted or decremented when isl_mac_src_high_mode is incr or decr.
DEFAULT
	
1
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_mac_src_high_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with isl_mac_src_high_step and
isl_mac_src_high_count.
decr
	
the value is decremented as specified with isl_mac_src_high_step and
isl_mac_src_high_count.
list
	
Parameter -isl_mac_src_high contains a list of values. Each packet will
use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_mac_src_high_step,"Hex step value used to modify isl_mac_src_high when
isl_mac_src_high_mode is incr or decr.
DEFAULT
	
0x01
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",hex,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_mac_src_high_tracking,"Not defined
Valid options are:
0
	
disable tracking by isl_mac_src_high
1
	
enable tracking by isl_mac_src_high
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_mac_src_low,"Hex value used to configure the low 24 bits of the source mac address
from the Cisco ISL header.(DEFAULT 0x000000)
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",hex,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_mac_src_low_count,"Numeric value which configures the number of times the isl_mac_src_low
is incremeneted or decremented when isl_mac_src_low_mode is incr or decr.
DEFAULT
	
1
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_mac_src_low_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with isl_mac_src_low_step and
isl_mac_src_low_count.
decr
	
the value is decremented as specified with isl_mac_src_low_step and
isl_mac_src_low_count.
list
	
Parameter -isl_mac_src_low contains a list of values. Each packet will
use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_mac_src_low_step,"Hex step value used to modify isl_mac_src_low when isl_mac_src_low_mode
is incr or decr.
DEFAULT
	
0x01
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",hex,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_mac_src_low_tracking,"Not defined
Valid options are:
0
	
disable tracking by isl_mac_src_low
1
	
enable tracking by isl_mac_src_low
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_user_priority,"Low order two bits of this value specify the priority of the packet as
inclusive.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",range,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_user_priority_count,"Numeric value which configures the number of times the isl_user_priority
is incremeneted or decremented when isl_user_priority_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_user_priority_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with isl_user_priority_step and
isl_user_priority_count.
decr
	
the value is decremented as specified with isl_user_priority_step and
isl_user_priority_count.
list
	
Parameter -isl_user_priority contains a list of values. Each packet will
use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"DEFAULT,incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
isl_user_priority_step,"Step value used to modify isl_user_priority when isl_user_priority_mode
is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",range,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
